targeting,cost,searchTerm,unitsSoldClicks1d,adGroupName,campaignId,clicks,purchases1d,sales1d,impressions,campaignName,adGroupId
substitutes,17.92,b0g6x2rwhh,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,2,0,0,7,SPA-Face Scrub,441760799846673
substitutes,16.28,b0gcfdwn95,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,38,SPA-Face Scrub,441760799846673
substitutes,16.7,b0gdqwk3c4,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,5,SPA-Face Scrub,441760799846673
substitutes,15.81,b0gfdmscnn,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,1,SPA-Face Scrub,441760799846673
substitutes,32.35,b0gg3c59jp,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,2,0,0,10,SPA-Face Scrub,441760799846673
substitutes,4.99,b0gkgsyp62,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,1,SPA-Face Scrub,441760799846673
substitutes,16.68,b0glxgjqgc,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,1,SPA-Face Scrub,441760799846673
substitutes,12.45,b0gmks72c3,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,3,SPA-Face Scrub,441760799846673
substitutes,15.01,b0gmq42rpr,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,3,SPA-Face Scrub,441760799846673
substitutes,16.74,b0gpwpymt5,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,25,SPA-Face Scrub,441760799846673
substitutes,32.9,b0gqhw34jc,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,2,0,0,5,SPA-Face Scrub,441760799846673
substitutes,2.72,b0gqjfmbch,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,3,SPA-Face Scrub,441760799846673
substitutes,16.61,b0gs29y7gz,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,3,SPA-Face Scrub,441760799846673
substitutes,16.54,b0gswctn9l,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,10,SPA-Face Scrub,441760799846673
substitutes,14.72,b0gt8v42pf,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,2,SPA-Face Scrub,441760799846673
face scrub,16.8,barva face scrub,1,Ad Group - 12/12/2025 16:55:23.598,422854550275428,1,1,419.49,2,SP-KT-Kesar Chandan Scrub,503396541527413
substitutes,23.01,barva scrub,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,2,SPA-Face Scrub,441760799846673
face scrub,18.22,beetroot face scrub for women,0,Ad Group - 12/12/2025 16:55:23.598,422854550275428,1,0,0,2,SP-KT-Kesar Chandan Scrub,503396541527413
substitutes,13.56,belha naturals scrub,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,2,SPA-Face Scrub,441760799846673
under eye gel,14.09,bellavita under eye gel cream eyelift,0,Ad Group - 2/3/2026 13:32:37.977,172561906294754,1,0,0,1,SP-KT-Under Eye Gel,531866202636140
scrub tan removal,17.3,best body scrub for tan removal,0,Ad Group - 3/3/2026 12:42:43.110,131944279995721,1,0,0,2,SP-KT-Face Scrub 2,293368071987808
face scrub,19.09,best brightening face scrub for oily acne prone skin,0,Ad Group - 12/12/2025 16:55:23.598,422854550275428,1,0,0,1,SP-KT-Kesar Chandan Scrub,503396541527413
pigmentation cream,17.91,best cream pigmentation cream,0,Ad Group - 2/3/2026 13:45:41.026,179650559035714,1,0,0,2,SP-KT-Night & Day Cream,418846667332067
face scrub,36.98,best face scrub,0,Ad Group - 12/12/2025 16:55:23.598,422854550275428,2,0,0,14,SP-KT-Kesar Chandan Scrub,503396541527413
"asin=""B0CV79NBBK""",65.8,best face scrub,0,Ad Group - 26/12/2025 14:17:32.668,409719708082570,2,0,0,27,SP-PT-Face Scrub,530622467560381
"asin=""B0CV79NBBK""",40.38,best face scrub for all skin types,0,Ad Group - 26/12/2025 14:17:32.668,409719708082570,1,0,0,2,SP-PT-Face Scrub,530622467560381
substitutes,15.07,best face scrub for glowing skin,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,1,SPA-Face Scrub,441760799846673
face scrub,87.43,best face scrub for glowing skin,0,Ad Group - 12/12/2025 16:55:23.598,422854550275428,5,0,0,37,SP-KT-Kesar Chandan Scrub,503396541527413
face scrub,16.59,best face scrub for men,0,Ad Group - 12/12/2025 16:55:23.598,422854550275428,1,0,0,2,SP-KT-Kesar Chandan Scrub,503396541527413
face scrub,18.13,best face scrub for men glowing skin,0,Ad Group - 12/12/2025 16:55:23.598,422854550275428,1,0,0,1,SP-KT-Kesar Chandan Scrub,503396541527413
face scrub,19.5,best face scrub for women,0,Ad Group - 12/12/2025 16:55:23.598,422854550275428,1,0,0,4,SP-KT-Kesar Chandan Scrub,503396541527413
"asin=""B0CV79NBBK""",38.6,best face scrub for women,1,Ad Group - 26/12/2025 14:17:32.668,409719708082570,1,1,419.49,9,SP-PT-Face Scrub,530622467560381
substitutes,16.74,best facial scrub,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,1,SPA-Face Scrub,441760799846673
"asin=""B0B6W5KCRM""",37.21,best herbal hair oil for hair growth,0,Ad Group - 10/2/2026 14:41:10.849,77553745435511,1,0,0,2,SP-PT-Hair Revitaliser-(Forest Essential),546641353074475
substitutes,27.42,best scrub,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,2,0,0,14,SPA-Face Scrub,441760799846673
substitutes,28.4,best scrub for glowing skin,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,2,0,0,7,SPA-Face Scrub,441760799846673
"asin=""B01N7VRC5U""",44.4,best scrub for glowing skin,0,Ad Group - 26/12/2025 14:17:32.668,409719708082570,1,0,0,7,SP-PT-Face Scrub,530622467560381
face scrub,17.99,best sellers face scrubs,0,Ad Group - 12/12/2025 16:55:23.598,422854550275428,1,0,0,2,SP-KT-Kesar Chandan Scrub,503396541527413
substitutes,45.8,best tan removal product,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,3,0,0,21,SPA-Face Scrub,441760799846673
substitutes,16.5,best tan remover for hands,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,1,SPA-Face Scrub,441760799846673
under eye gel,19.84,bie eye infinity under eye gel,0,Ad Group - 2/3/2026 13:32:37.977,172561906294754,1,0,0,9,SP-KT-Under Eye Gel,531866202636140
under eye gel,12.68,bie eyefinity all in one under eye gel,0,Ad Group - 2/3/2026 13:32:37.977,172561906294754,1,0,0,2,SP-KT-Under Eye Gel,531866202636140
day cream,8.85,biluma day cream,0,Ad Group - 2/3/2026 13:45:41.026,179650559035714,1,0,0,2,SP-KT-Night & Day Cream,418846667332067
"asin=""B0CV79NBBK""",40.29,bio care face scrub,0,Ad Group - 26/12/2025 14:17:32.668,409719708082570,1,0,0,3,SP-PT-Face Scrub,530622467560381
face scrub,18.14,bionechal de tan body and face scrub,0,Ad Group - 12/12/2025 16:55:23.598,422854550275428,1,0,0,7,SP-KT-Kesar Chandan Scrub,503396541527413
face scrub,14.29,biotic papaya face scrub,0,Ad Group - 12/12/2025 16:55:23.598,422854550275428,1,0,0,21,SP-KT-Kesar Chandan Scrub,503396541527413
scrub tan removal,16.8,biotique body scrub tan removal,0,Ad Group - 3/3/2026 12:42:43.110,131944279995721,1,0,0,7,SP-KT-Face Scrub 2,293368071987808
face scrub,97.1,biotique face scrub,0,Ad Group - 12/12/2025 16:55:23.598,422854550275428,5,0,0,179,SP-KT-Kesar Chandan Scrub,503396541527413
"asin=""B0CV79NBBK""",40.4,biotique face scrub,0,Ad Group - 26/12/2025 14:17:32.668,409719708082570,1,0,0,49,SP-PT-Face Scrub,530622467560381
face scrub,19.27,biotique face scrub for oily skin,0,Ad Group - 12/12/2025 16:55:23.598,422854550275428,1,0,0,5,SP-KT-Kesar Chandan Scrub,503396541527413
substitutes,16.41,biotique papaya scrub,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,23,SPA-Face Scrub,441760799846673
"asin=""B0CV79NBBK""",83.15,biotique scrub for face,0,Ad Group - 26/12/2025 14:17:32.668,409719708082570,2,0,0,32,SP-PT-Face Scrub,530622467560381
"asin=""B0CV79NBBK""",62.07,blackhead face scrub,0,Ad Group - 26/12/2025 14:17:32.668,409719708082570,2,0,0,7,SP-PT-Face Scrub,530622467560381
substitutes,14.17,blackhead removal scrub,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,4,SPA-Face Scrub,441760799846673
substitutes,16.74,blackhead remover scrub for women,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,3,SPA-Face Scrub,441760799846673
face scrub,17.28,blossom kochhar face scrub,0,Ad Group - 12/12/2025 16:55:23.598,422854550275428,1,0,0,3,SP-KT-Kesar Chandan Scrub,503396541527413
face scrub,17.75,bnk daily face scrub,0,Ad Group - 12/12/2025 16:55:23.598,422854550275428,1,0,0,3,SP-KT-Kesar Chandan Scrub,503396541527413
"asin=""B0CV79NBBK""",79.43,body and face scrub,0,Ad Group - 26/12/2025 14:17:32.668,409719708082570,2,0,0,9,SP-PT-Face Scrub,530622467560381
brightening scrub,17.57,body brightening scrub,0,Ad Group - 3/3/2026 12:42:43.110,131944279995721,1,0,0,22,SP-KT-Face Scrub 2,293368071987808
substitutes,16.65,body scrub,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,4,SPA-Face Scrub,441760799846673
substitutes,14.68,body scrub organic,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,1,SPA-Face Scrub,441760799846673
day cream,17.17,body shop day cream,0,Ad Group - 2/3/2026 13:45:41.026,179650559035714,1,0,0,17,SP-KT-Night & Day Cream,418846667332067
face scrub,37.5,body shop face scrub,0,Ad Group - 12/12/2025 16:55:23.598,422854550275428,2,0,0,6,SP-KT-Kesar Chandan Scrub,503396541527413
face scrub,19.5,body shop face scrub for women,1,Ad Group - 12/12/2025 16:55:23.598,422854550275428,1,1,419.49,2,SP-KT-Kesar Chandan Scrub,503396541527413
face scrub,18.62,bombay shaving face scrub 50g,0,Ad Group - 12/12/2025 16:55:23.598,422854550275428,1,0,0,1,SP-KT-Kesar Chandan Scrub,503396541527413
under eye gel,23.95,bonita under eye gel,0,Ad Group - 2/3/2026 13:32:37.977,172561906294754,1,0,0,1,SP-KT-Under Eye Gel,531866202636140
face scrub,19.5,brighten face scrub,0,Ad Group - 12/12/2025 16:55:23.598,422854550275428,1,0,0,2,SP-KT-Kesar Chandan Scrub,503396541527413
"asin=""B0CV79NBBK""",50.1,brightening body scrub,0,Ad Group - 26/12/2025 14:17:32.668,409719708082570,1,0,0,5,SP-PT-Face Scrub,530622467560381
complements,15.66,brightening serum,0,Ad Group - 3/11/2025 14:05:19.330,431355751385850,1,0,0,4,SPA-Face Serum,519281885002476
"asin=""B0CV79NBBK""",36.05,bryan and candy face scrub,0,Ad Group - 26/12/2025 14:17:32.668,409719708082570,1,0,0,2,SP-PT-Face Scrub,530622467560381
face scrub,16.8,carryherb face scrub,0,Ad Group - 12/12/2025 16:55:23.598,422854550275428,1,0,0,1,SP-KT-Kesar Chandan Scrub,503396541527413
kesar chandan scrub,16.45,cauvery kesar chandan scrub,0,Ad Group - 12/12/2025 16:55:23.598,422854550275428,1,0,0,2,SP-KT-Kesar Chandan Scrub,503396541527413
"asin=""B0CV79NBBK""",42.27,cetaphil face scrub,0,Ad Group - 26/12/2025 14:17:32.668,409719708082570,1,0,0,5,SP-PT-Face Scrub,530622467560381
face scrub,19.38,cetaphil face scrub exfoliating,0,Ad Group - 12/12/2025 16:55:23.598,422854550275428,1,0,0,2,SP-KT-Kesar Chandan Scrub,503396541527413
face scrub,38.63,charcoal face scrub,0,Ad Group - 12/12/2025 16:55:23.598,422854550275428,2,0,0,3,SP-KT-Kesar Chandan Scrub,503396541527413
scrub tan removal,32.28,charcoal scrub tan removal,0,Ad Group - 3/3/2026 12:42:43.110,131944279995721,2,0,0,8,SP-KT-Face Scrub 2,293368071987808
"asin=""B0CV79NBBK""",43.15,chemist at play brightening body scrub,0,Ad Group - 26/12/2025 14:17:32.668,409719708082570,1,0,0,1,SP-PT-Face Scrub,530622467560381
"asin=""B01N7VRC5U""",34.27,chemist at play face scrub,0,Ad Group - 26/12/2025 14:17:32.668,409719708082570,1,0,0,103,SP-PT-Face Scrub,530622467560381
"asin=""B0CV79NBBK""",78.67,chemist at play face scrub,0,Ad Group - 26/12/2025 14:17:32.668,409719708082570,2,0,0,115,SP-PT-Face Scrub,530622467560381
face scrub,25.84,chemist face scrub,0,Ad Group - 12/12/2025 16:55:23.598,422854550275428,2,0,0,32,SP-KT-Kesar Chandan Scrub,503396541527413
"asin=""B01N7VRC5U""",33.68,chemist play scrub,0,Ad Group - 26/12/2025 14:17:32.668,409719708082570,1,0,0,4,SP-PT-Face Scrub,530622467560381
"asin=""B01N7VRC5U""",29.66,chemist scrub,0,Ad Group - 26/12/2025 14:17:32.668,409719708082570,1,0,0,7,SP-PT-Face Scrub,530622467560381
substitutes,15.84,chlorhexidine scrub,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,1,SPA-Face Scrub,441760799846673
substitutes,30.41,clay co enzyme scrub,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,2,0,0,32,SPA-Face Scrub,441760799846673
"asin=""B01N7VRC5U""",22.97,clay co enzyme scrub,0,Ad Group - 26/12/2025 14:17:32.668,409719708082570,1,0,0,396,SP-PT-Face Scrub,530622467560381
substitutes,15.93,clay scrub for face,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,7,SPA-Face Scrub,441760799846673
"asin=""B0CV79NBBK""",30.21,clay scrub for face,0,Ad Group - 26/12/2025 14:17:32.668,409719708082570,1,0,0,31,SP-PT-Face Scrub,530622467560381
"asin=""B01N7VRC5U""",75.84,clayco matcha enzyme scrub,0,Ad Group - 26/12/2025 14:17:32.668,409719708082570,2,0,0,422,SP-PT-Face Scrub,530622467560381
de tan scrub,17.52,clayveda 5x de tan scrub,0,Ad Group - 12/12/2025 16:55:23.598,422854550275428,1,0,0,2,SP-KT-Kesar Chandan Scrub,503396541527413
face scrub,19.37,coffee based face scrub,0,Ad Group - 12/12/2025 16:55:23.598,422854550275428,1,0,0,1,SP-KT-Kesar Chandan Scrub,503396541527413
face scrub,18.33,coffee face scrub,0,Ad Group - 12/12/2025 16:55:23.598,422854550275428,1,0,0,7,SP-KT-Kesar Chandan Scrub,503396541527413
substitutes,16.68,coffee scrub,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,4,SPA-Face Scrub,441760799846673
substitutes,16.51,coffee scrub for body,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,3,SPA-Face Scrub,441760799846673
day cream,12.56,colorbar day cream for women,0,Ad Group - 2/3/2026 13:45:41.026,179650559035714,1,0,0,2,SP-KT-Night & Day Cream,418846667332067
under eye gel,15.5,cooling under eye gel,1,Ad Group - 2/3/2026 13:32:37.977,172561906294754,1,1,338.14,3,SP-KT-Under Eye Gel,531866202636140
face scrub,18.69,cosmo face scrub,0,Ad Group - 12/12/2025 16:55:23.598,422854550275428,1,0,0,4,SP-KT-Kesar Chandan Scrub,503396541527413
face scrub,16.9,cream of face scrub,0,Ad Group - 12/12/2025 16:55:23.598,422854550275428,1,0,0,1,SP-KT-Kesar Chandan Scrub,503396541527413
pigmentation cream,15.38,cure skin pigmentation cream,0,Ad Group - 2/3/2026 13:45:41.026,179650559035714,1,0,0,4,SP-KT-Night & Day Cream,418846667332067
"asin=""B0CV79NBBK""",37.75,cureskin face scrub,0,Ad Group - 26/12/2025 14:17:32.668,409719708082570,1,0,0,2,SP-PT-Face Scrub,530622467560381
night cream for pigmentation,13.52,cureskin night cream for pigmentation,0,Ad Group - 2/3/2026 13:45:41.026,179650559035714,1,0,0,1,SP-KT-Night & Day Cream,418846667332067
pigmentation cream,15.98,cute face pigmentation cream,0,Ad Group - 2/3/2026 13:45:41.026,179650559035714,1,0,0,10,SP-KT-Night & Day Cream,418846667332067
face scrub,17.38,d tan face scrub,0,Ad Group - 12/12/2025 16:55:23.598,422854550275428,1,0,0,2,SP-KT-Kesar Chandan Scrub,503396541527413
substitutes,15.36,d tan scrub,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,18,SPA-Face Scrub,441760799846673
"asin=""B01N7VRC5U""",68.99,d tan scrub,0,Ad Group - 26/12/2025 14:17:32.668,409719708082570,2,0,0,86,SP-PT-Face Scrub,530622467560381
scrub tan removal,17.51,d tan scrub for tan removal,0,Ad Group - 3/3/2026 12:42:43.110,131944279995721,1,0,0,37,SP-KT-Face Scrub 2,293368071987808
face scrub,19.5,daily detan face scrub,0,Ad Group - 12/12/2025 16:55:23.598,422854550275428,1,0,0,1,SP-KT-Kesar Chandan Scrub,503396541527413
face scrub,17.52,daily face scrub,0,Ad Group - 12/12/2025 16:55:23.598,422854550275428,1,0,0,1,SP-KT-Kesar Chandan Scrub,503396541527413
face scrub,19.5,daily use face scrub men,0,Ad Group - 12/12/2025 16:55:23.598,422854550275428,1,0,0,1,SP-KT-Kesar Chandan Scrub,503396541527413
"asin=""B0FMF4CWX9""",30.72,dandruff hair oil,0,Ad Group - 10/2/2026 14:41:10.849,77553745435511,1,0,0,3,SP-PT-Hair Revitaliser-(Forest Essential),546641353074475
anti aging,6.0,day anti aging 52 + women,0,Ad group - 5/3/2026 11:07:55.187,61415891603772,1,0,0,1,AD_READY: B0FDL2SCRM skin rejuvenator cream,504647753389281
day cream,9.35,day cream for women daily use,0,Ad Group - 2/3/2026 13:45:41.026,179650559035714,1,0,0,6,SP-KT-Night & Day Cream,418846667332067
day cream,17.55,day cream with spf,0,Ad Group - 2/3/2026 13:45:41.026,179650559035714,1,0,0,3,SP-KT-Night & Day Cream,418846667332067
day cream,10.49,day cream women,0,Ad Group - 2/3/2026 13:45:41.026,179650559035714,1,0,0,2,SP-KT-Night & Day Cream,418846667332067
face scrub,34.51,de tan face scrub,0,Ad Group - 12/12/2025 16:55:23.598,422854550275428,2,0,0,38,SP-KT-Kesar Chandan Scrub,503396541527413
"asin=""B0CV79NBBK""",73.67,de tan face scrub,1,Ad Group - 26/12/2025 14:17:32.668,409719708082570,2,1,419.49,51,SP-PT-Face Scrub,530622467560381
face scrub,18.0,de tan face scrub for women,0,Ad Group - 12/12/2025 16:55:23.598,422854550275428,1,0,0,3,SP-KT-Kesar Chandan Scrub,503396541527413
de tan pack,16.84,de tan pack,0,Ad Group - 2/3/2026 13:03:28.360,22913106144338,1,0,0,1,SP-KT-Face Mask,293912773304118
substitutes,15.22,de tan scrub for men,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,3,SPA-Face Scrub,441760799846673
de tan scrub,15.25,de tan scrub for men,0,Ad Group - 12/12/2025 16:55:23.598,422854550275428,1,0,0,5,SP-KT-Kesar Chandan Scrub,503396541527413
de tan scrub,19.08,de tan scrub for women,0,Ad Group - 12/12/2025 16:55:23.598,422854550275428,1,0,0,3,SP-KT-Kesar Chandan Scrub,503396541527413
"asin=""B01N7VRC5U""",68.72,de tan scrub for women,1,Ad Group - 26/12/2025 14:17:32.668,409719708082570,2,1,419.49,30,SP-PT-Face Scrub,530622467560381
face scrub,19.5,delmy face scrub,0,Ad Group - 12/12/2025 16:55:23.598,422854550275428,1,0,0,2,SP-KT-Kesar Chandan Scrub,503396541527413
pigmentation cream,14.59,demelan pigmentation cream,0,Ad Group - 2/3/2026 13:45:41.026,179650559035714,1,0,0,102,SP-KT-Night & Day Cream,418846667332067
face serum,9.9,derma co vitamin c face serum,0,Ad Group - 2/3/2026 13:09:03.120,81057176750666,1,0,0,1,SP-KT-Face Serum,303040797298760
"asin=""B0CV79NBBK""",68.07,dermalogica face scrub,0,Ad Group - 26/12/2025 14:17:32.668,409719708082570,1,0,0,5,SP-PT-Face Scrub,530622467560381
day cream,8.87,dermdoc day cream for women,0,Ad Group - 2/3/2026 13:45:41.026,179650559035714,1,0,0,6,SP-KT-Night & Day Cream,418846667332067
substitutes,14.57,detan body pack for tan removal,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,2,SPA-Face Scrub,441760799846673
face scrub,31.39,detan face scrub,0,Ad Group - 12/12/2025 16:55:23.598,422854550275428,2,0,0,14,SP-KT-Kesar Chandan Scrub,503396541527413
"asin=""B0CV79NBBK""",66.22,detan face scrub,0,Ad Group - 26/12/2025 14:17:32.668,409719708082570,2,0,0,71,SP-PT-Face Scrub,530622467560381
face scrub,18.6,detan face scrub for women,0,Ad Group - 12/12/2025 16:55:23.598,422854550275428,1,0,0,2,SP-KT-Kesar Chandan Scrub,503396541527413
substitutes,29.19,detan scrub,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,2,0,0,35,SPA-Face Scrub,441760799846673
scrub tan removal,16.65,detan scrub for tan removal women,0,Ad Group - 3/3/2026 12:42:43.110,131944279995721,1,0,0,9,SP-KT-Face Scrub 2,293368071987808
face scrub,28.47,detaning and hydrating and pore cleaning and hyperpigmentation face scrub,0,Ad Group - 12/12/2025 16:55:23.598,422854550275428,1,0,0,1,SP-KT-Kesar Chandan Scrub,503396541527413
face scrub,22.52,diamond face scrub,1,Ad Group - 12/12/2025 16:55:23.598,422854550275428,1,1,419.49,5,SP-KT-Kesar Chandan Scrub,503396541527413
"asin=""B0CV79NBBK""",49.34,diamond scrub for face,0,Ad Group - 26/12/2025 14:17:32.668,409719708082570,1,0,0,6,SP-PT-Face Scrub,530622467560381
substitutes,16.46,dove exfoliating body scrub,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,4,SPA-Face Scrub,441760799846673
"asin=""B0CV79NBBK""",40.95,dove scrub face,0,Ad Group - 26/12/2025 14:17:32.668,409719708082570,1,0,0,5,SP-PT-Face Scrub,530622467560381
de tan scrub,84.37,dr rashel de tan scrub,0,Ad Group - 12/12/2025 16:55:23.598,422854550275428,6,0,0,803,SP-KT-Kesar Chandan Scrub,503396541527413
face scrub,24.99,dr rashel face scrub,1,Ad Group - 12/12/2025 16:55:23.598,422854550275428,2,1,419.49,22,SP-KT-Kesar Chandan Scrub,503396541527413
"asin=""B01N7VRC5U""",30.69,dr rashel scrub,0,Ad Group - 26/12/2025 14:17:32.668,409719708082570,1,0,0,87,SP-PT-Face Scrub,530622467560381
de tan scrub,19.08,dr roseal body de tan scrub,0,Ad Group - 12/12/2025 16:55:23.598,422854550275428,1,0,0,1,SP-KT-Kesar Chandan Scrub,503396541527413
substitutes,44.74,dr. rashel scrub,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,3,0,0,19,SPA-Face Scrub,441760799846673
"asin=""B01N7VRC5U""",20.5,dr. rashel scrub,0,Ad Group - 26/12/2025 14:17:32.668,409719708082570,1,0,0,18,SP-PT-Face Scrub,530622467560381
loose-match,4.91,dr. veda under eye care roll-on,0,Ad Group - 3/11/2025 14:45:14.245,511989105167946,1,0,0,1,SPA-Under Eye Gel,298497373603159
face scrub,18.78,dr.rashel korean face scrub under 100 rs,1,Ad Group - 12/12/2025 16:55:23.598,422854550275428,1,1,419.49,1,SP-KT-Kesar Chandan Scrub,503396541527413
face scrub,26.37,dtan face scrub for men,0,Ad Group - 12/12/2025 16:55:23.598,422854550275428,1,0,0,3,SP-KT-Kesar Chandan Scrub,503396541527413
scrub tan removal,47.72,dtan scrub for tan removal,0,Ad Group - 3/3/2026 12:42:43.110,131944279995721,3,0,0,170,SP-KT-Face Scrub 2,293368071987808
"asin=""B01N7VRC5U""",29.99,enzyme exfoliator,0,Ad Group - 26/12/2025 14:17:32.668,409719708082570,1,0,0,7,SP-PT-Face Scrub,530622467560381
"asin=""B01N7VRC5U""",45.87,enzyme scrub,0,Ad Group - 26/12/2025 14:17:32.668,409719708082570,1,0,0,38,SP-PT-Face Scrub,530622467560381
substitutes,16.34,ever youth scrub,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,3,SPA-Face Scrub,441760799846673
"asin=""B0CV79NBBK""",21.48,every youth face scrub,0,Ad Group - 26/12/2025 14:17:32.668,409719708082570,1,0,0,14,SP-PT-Face Scrub,530622467560381
face scrub,17.22,every youth face scrub neck,0,Ad Group - 12/12/2025 16:55:23.598,422854550275428,1,0,0,2,SP-KT-Kesar Chandan Scrub,503396541527413
substitutes,16.41,every youth scrub,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,3,SPA-Face Scrub,441760799846673
