asin,pincode,url,title,is_buyable,availability_text,amazon_fulfilled,merchant_text,delivery_type,delivery_text,captcha_seen,error
B0F8HX1LWF,194101,https://www.amazon.in/dp/B0F8HX1LWF,,False,Currently unavailable. | Deliver to Leh 194101‌ | Deliver to | 5 l (Pack of 1) Currently unavailable. | Currently unavailable. We don't know when or if this item will be back in stock. | Currently unavailable. We don't know when or if this item will be back in stock. Deliver to Leh 194101‌ Add to Wish List,False,,unavailable,free delivery on eligible orders | FREE Delivery by Amazon,False,
B0F8HSCMZB,194101,https://www.amazon.in/dp/B0F8HSCMZB,,False,In stock | Currently unavailable. | 5 l (Pack of 1) Currently unavailable.,False,,unavailable,"FREE delivery Tuesday, 12 May. Details | Tuesday, 12 May",False,
B0FFB9VK8N,194101,https://www.amazon.in/dp/B0FFB9VK8N,,True,In stock,False,,other,"FREE delivery Tuesday, 12 May. Details | Tuesday, 12 May",False,
B0F8HF1BLP,194101,https://www.amazon.in/dp/B0F8HF1BLP,,True,In stock,False,,other,"FREE delivery Tuesday, 12 May. Details | Tuesday, 12 May",False,
B0F8HPR6V1,194101,https://www.amazon.in/dp/B0F8HPR6V1,,True,In stock,False,,other,"FREE delivery Tuesday, 12 May on your first order. Details | Tuesday, 12 May",False,
B0F8J3TFBL,194101,https://www.amazon.in/dp/B0F8J3TFBL,,True,In stock,False,,other,"FREE delivery Tuesday, 12 May on your first order. Details | Tuesday, 12 May",False,
B0FFB9SF9R,194101,https://www.amazon.in/dp/B0FFB9SF9R,,True,In stock,False,,other,"FREE delivery Tuesday, 12 May on your first order. Details | Tuesday, 12 May",False,
B0F8J275QC,194101,https://www.amazon.in/dp/B0F8J275QC,,True,In stock,False,,other,"FREE delivery Tuesday, 12 May on your first order. Details | Tuesday, 12 May",False,
B0F8HXFXMH,194101,https://www.amazon.in/dp/B0F8HXFXMH,,True,In stock,False,,other,"FREE delivery Tuesday, 12 May on your first order. Details | Tuesday, 12 May",False,
B0F8J41165,194101,https://www.amazon.in/dp/B0F8J41165,,True,In stock,False,,other,"FREE delivery Tuesday, 12 May on your first order. Details | Tuesday, 12 May",False,
B0F8J4RHL5,194101,https://www.amazon.in/dp/B0F8J4RHL5,,True,In stock,False,,other,"FREE delivery Tuesday, 12 May on your first order. Details | Tuesday, 12 May",False,
B0FFBC22J7,682551,https://www.amazon.in/dp/B0FFBC22J7,,True,In stock,False,,other,FREE delivery on first order.,False,
B0F8HX1LWF,682551,https://www.amazon.in/dp/B0F8HX1LWF,,False,Currently unavailable. | Deliver to Andrott 682551‌ | Deliver to | 5 l (Pack of 1) Currently unavailable. | Currently unavailable. We don't know when or if this item will be back in stock. | Currently unavailable. We don't know when or if this item will be back in stock. Deliver to Andrott 682551‌ Add to Wish List,False,,unavailable,free delivery on eligible orders | FREE Delivery by Amazon,False,
B0F8HSCMZB,682551,https://www.amazon.in/dp/B0F8HSCMZB,,False,In stock | Currently unavailable. | 5 l (Pack of 1) Currently unavailable.,False,,unavailable,This item cannot be shipped to your selected delivery location. Please choose a different delivery location.,False,
B0FFB9VK8N,682551,https://www.amazon.in/dp/B0FFB9VK8N,,True,In stock,False,,other,FREE delivery,False,
B0F8HF1BLP,682551,https://www.amazon.in/dp/B0F8HF1BLP,,True,In stock,False,,other,FREE delivery,False,
B0F8HPR6V1,682551,https://www.amazon.in/dp/B0F8HPR6V1,,True,In stock,False,,other,FREE delivery on first order.,False,
B0F8J3TFBL,682551,https://www.amazon.in/dp/B0F8J3TFBL,,True,In stock,False,,other,FREE delivery on first order.,False,
B0FFB9SF9R,682551,https://www.amazon.in/dp/B0FFB9SF9R,,True,In stock,False,,other,FREE delivery on first order.,False,
B0F8J275QC,682551,https://www.amazon.in/dp/B0F8J275QC,,True,In stock,False,,other,FREE delivery on first order.,False,
B0F8HXFXMH,682551,https://www.amazon.in/dp/B0F8HXFXMH,,True,In stock,False,,other,FREE delivery on first order.,False,
B0F8J41165,682551,https://www.amazon.in/dp/B0F8J41165,,True,In stock,False,,other,FREE delivery on first order.,False,
B0F8J4RHL5,682551,https://www.amazon.in/dp/B0F8J4RHL5,,True,In stock,False,,other,FREE delivery on first order.,False,
B0FFBC22J7,605001,https://www.amazon.in/dp/B0FFBC22J7,,True,In stock,False,,other,"FREE delivery Sunday, 26 April on your first order. Details | Sunday, 26 April",False,
B0F8HX1LWF,605001,https://www.amazon.in/dp/B0F8HX1LWF,,False,Currently unavailable. | Deliver to Puducherry 605001‌ | Deliver to | 5 l (Pack of 1) Currently unavailable. | Currently unavailable. We don't know when or if this item will be back in stock. | Currently unavailable. We don't know when or if this item will be back in stock. Deliver to Puducherry 605001‌ Add to Wish List,False,,unavailable,free delivery on eligible orders | FREE Delivery by Amazon,False,
B0F8HSCMZB,605001,https://www.amazon.in/dp/B0F8HSCMZB,,False,In stock | Currently unavailable. | 5 l (Pack of 1) Currently unavailable.,False,,unavailable,"FREE delivery Sunday, 26 April. Details | Sunday, 26 April",False,
B0FFB9VK8N,605001,https://www.amazon.in/dp/B0FFB9VK8N,,True,In stock,False,,other,"FREE delivery Sunday, 26 April. Details | Sunday, 26 April",False,
B0F8HF1BLP,605001,https://www.amazon.in/dp/B0F8HF1BLP,,True,In stock,False,,other,"FREE delivery Sunday, 26 April. Details | Sunday, 26 April",False,
B0F8HPR6V1,605001,https://www.amazon.in/dp/B0F8HPR6V1,,True,In stock,False,,next_day,"FREE delivery Thursday, 23 April on your first order. Details | Thursday, 23 April | FREE delivery Thursday, 23 April on your first order. Details Or fastest delivery Tomorrow, 22 April. Order within 6 hrs 37 mins. Details",False,
B0F8J3TFBL,605001,https://www.amazon.in/dp/B0F8J3TFBL,,True,In stock,False,,other,"FREE delivery Sunday, 26 April on your first order. Details | Sunday, 26 April",False,
B0FFB9SF9R,605001,https://www.amazon.in/dp/B0FFB9SF9R,,True,In stock,False,,other,"FREE delivery Sunday, 26 April on your first order. Details | Sunday, 26 April",False,
B0F8J275QC,605001,https://www.amazon.in/dp/B0F8J275QC,,True,In stock,False,,other,"FREE delivery Sunday, 26 April on your first order. Details | Sunday, 26 April",False,
B0F8HXFXMH,605001,https://www.amazon.in/dp/B0F8HXFXMH,,True,In stock,False,,next_day,"FREE delivery Thursday, 23 April on your first order. Details | Thursday, 23 April | FREE delivery Thursday, 23 April on your first order. Details Or fastest delivery Tomorrow, 22 April. Order within 6 hrs 36 mins. Details",False,
B0F8J41165,605001,https://www.amazon.in/dp/B0F8J41165,,True,In stock,False,,next_day,"FREE delivery Thursday, 23 April on your first order. Details | Thursday, 23 April | FREE delivery Thursday, 23 April on your first order. Details Or fastest delivery Tomorrow, 22 April. Order within 6 hrs 36 mins. Details",False,
B0F8J4RHL5,605001,https://www.amazon.in/dp/B0F8J4RHL5,,True,In stock,False,,other,"FREE delivery Saturday, 25 April on your first order. Details | Saturday, 25 April | FREE delivery Saturday, 25 April on your first order. Details Or fastest delivery Thursday, 23 April. Order within 5 hrs 6 mins. Details",False,
