sku,asin,product_name,fc_code,quantity,fc_type,snapshot_date
SB_Navy Blue&White_33Ltrs_PO4,B0G1YSGT1J,"EASY HOME 33 litre Under bed Storage Bags for Clothes | Cloth Storage Organizer with Zip Closure | Wardrobe Bag for Sarees, Quilts & Blankets | Moisture Proof Nylon Cover Bag (44x24x31 cm, Medium)",CJB1,4,amazon_fba,2026-04-13
SB_Navy Blue&White_33Ltrs_PO4,B0G1YSGT1J,"EASY HOME 33 litre Under bed Storage Bags for Clothes | Cloth Storage Organizer with Zip Closure | Wardrobe Bag for Sarees, Quilts & Blankets | Moisture Proof Nylon Cover Bag (44x24x31 cm, Medium)",HYD8,5,amazon_fba,2026-04-13
SB_Navy Blue&White_33Ltrs_PO4,B0G1YSGT1J,"EASY HOME 33 litre Under bed Storage Bags for Clothes | Cloth Storage Organizer with Zip Closure | Wardrobe Bag for Sarees, Quilts & Blankets | Moisture Proof Nylon Cover Bag (44x24x31 cm, Medium)",LKO1,3,amazon_fba,2026-04-13
SB_Navy Blue&White_33Ltrs_PO4,B0G1YSGT1J,"EASY HOME 33 litre Under bed Storage Bags for Clothes | Cloth Storage Organizer with Zip Closure | Wardrobe Bag for Sarees, Quilts & Blankets | Moisture Proof Nylon Cover Bag (44x24x31 cm, Medium)",XHZU,5,seller_flex,2026-04-13
SB_Orange & Navy Blue_70Ltrs_PO2,B0G1YHH1ZN,"EASY HOME 70 litre Under bed Storage Bags for Clothes | Cloth Storage Organizer with Zip Closure | Wardrobe Bag for Sarees, Quilts & Blankets | Moisture Proof Nylon Cover Bag (54x46x28 cm, Medium)",AMD2,20,amazon_fba,2026-04-13
SB_Orange & Navy Blue_70Ltrs_PO2,B0G1YHH1ZN,"EASY HOME 70 litre Under bed Storage Bags for Clothes | Cloth Storage Organizer with Zip Closure | Wardrobe Bag for Sarees, Quilts & Blankets | Moisture Proof Nylon Cover Bag (54x46x28 cm, Medium)",CCX1,1,amazon_fba,2026-04-13
SB_Orange & Navy Blue_70Ltrs_PO2,B0G1YHH1ZN,"EASY HOME 70 litre Under bed Storage Bags for Clothes | Cloth Storage Organizer with Zip Closure | Wardrobe Bag for Sarees, Quilts & Blankets | Moisture Proof Nylon Cover Bag (54x46x28 cm, Medium)",XHZU,0,seller_flex,2026-04-13
SB_Black&White_70Ltrs_PO4,B0G1YPN442,"EASY HOME 70 litre Under bed Storage Bags for Clothes | Cloth Storage Organizer with Zip Closure | Wardrobe Bag for Sarees, Quilts & Blankets | Moisture Proof Nylon Cover Bag (54x46x28 cm, Medium)",BLR7,5,amazon_fba,2026-04-13
SB_Black&White_70Ltrs_PO4,B0G1YPN442,"EASY HOME 70 litre Under bed Storage Bags for Clothes | Cloth Storage Organizer with Zip Closure | Wardrobe Bag for Sarees, Quilts & Blankets | Moisture Proof Nylon Cover Bag (54x46x28 cm, Medium)",BOM5,5,amazon_fba,2026-04-13
SB_Black&White_70Ltrs_PO4,B0G1YPN442,"EASY HOME 70 litre Under bed Storage Bags for Clothes | Cloth Storage Organizer with Zip Closure | Wardrobe Bag for Sarees, Quilts & Blankets | Moisture Proof Nylon Cover Bag (54x46x28 cm, Medium)",CJB1,5,amazon_fba,2026-04-13
SB_Black&White_70Ltrs_PO4,B0G1YPN442,"EASY HOME 70 litre Under bed Storage Bags for Clothes | Cloth Storage Organizer with Zip Closure | Wardrobe Bag for Sarees, Quilts & Blankets | Moisture Proof Nylon Cover Bag (54x46x28 cm, Medium)",HYD8,5,amazon_fba,2026-04-13
SB_Black&White_70Ltrs_PO4,B0G1YPN442,"EASY HOME 70 litre Under bed Storage Bags for Clothes | Cloth Storage Organizer with Zip Closure | Wardrobe Bag for Sarees, Quilts & Blankets | Moisture Proof Nylon Cover Bag (54x46x28 cm, Medium)",LKO1,1,amazon_fba,2026-04-13
SB_Black&White_70Ltrs_PO4,B0G1YPN442,"EASY HOME 70 litre Under bed Storage Bags for Clothes | Cloth Storage Organizer with Zip Closure | Wardrobe Bag for Sarees, Quilts & Blankets | Moisture Proof Nylon Cover Bag (54x46x28 cm, Medium)",XHZU,5,seller_flex,2026-04-13
SB_Navy Blue&White_33Ltrs_PO2,B0G25TVVSX,"EASY HOME 33 litre Under bed Storage Bags for Clothes | Cloth Storage Organizer with Zip Closure | Wardrobe Bag for Sarees, Quilts & Blankets | Moisture Proof Nylon Cover Bag (44x24x31 cm, Medium)",BOM5,11,amazon_fba,2026-04-13
SB_Navy Blue&White_33Ltrs_PO2,B0G25TVVSX,"EASY HOME 33 litre Under bed Storage Bags for Clothes | Cloth Storage Organizer with Zip Closure | Wardrobe Bag for Sarees, Quilts & Blankets | Moisture Proof Nylon Cover Bag (44x24x31 cm, Medium)",CCX1,7,amazon_fba,2026-04-13
SB_Navy Blue&White_33Ltrs_PO2,B0G25TVVSX,"EASY HOME 33 litre Under bed Storage Bags for Clothes | Cloth Storage Organizer with Zip Closure | Wardrobe Bag for Sarees, Quilts & Blankets | Moisture Proof Nylon Cover Bag (44x24x31 cm, Medium)",CJB1,10,amazon_fba,2026-04-13
SB_Navy Blue&White_33Ltrs_PO2,B0G25TVVSX,"EASY HOME 33 litre Under bed Storage Bags for Clothes | Cloth Storage Organizer with Zip Closure | Wardrobe Bag for Sarees, Quilts & Blankets | Moisture Proof Nylon Cover Bag (44x24x31 cm, Medium)",LKO1,8,amazon_fba,2026-04-13
SB_Navy Blue&White_33Ltrs_PO2,B0G25TVVSX,"EASY HOME 33 litre Under bed Storage Bags for Clothes | Cloth Storage Organizer with Zip Closure | Wardrobe Bag for Sarees, Quilts & Blankets | Moisture Proof Nylon Cover Bag (44x24x31 cm, Medium)",XHZU,11,seller_flex,2026-04-13
SB_Orange & Navy Blue_70Ltrs_PO4,B0G1YQXMCY,"EASY HOME 70 litre Under bed Storage Bags for Clothes | Cloth Storage Organizer with Zip Closure | Wardrobe Bag for Sarees, Quilts & Blankets | Moisture Proof Nylon Cover Bag (54x46x28 cm, Medium)",AMD2,5,amazon_fba,2026-04-13
SB_Orange & Navy Blue_70Ltrs_PO4,B0G1YQXMCY,"EASY HOME 70 litre Under bed Storage Bags for Clothes | Cloth Storage Organizer with Zip Closure | Wardrobe Bag for Sarees, Quilts & Blankets | Moisture Proof Nylon Cover Bag (54x46x28 cm, Medium)",BOM5,3,amazon_fba,2026-04-13
SB_Orange & Navy Blue_70Ltrs_PO4,B0G1YQXMCY,"EASY HOME 70 litre Under bed Storage Bags for Clothes | Cloth Storage Organizer with Zip Closure | Wardrobe Bag for Sarees, Quilts & Blankets | Moisture Proof Nylon Cover Bag (54x46x28 cm, Medium)",CJB1,5,amazon_fba,2026-04-13
SB_Orange & Navy Blue_70Ltrs_PO4,B0G1YQXMCY,"EASY HOME 70 litre Under bed Storage Bags for Clothes | Cloth Storage Organizer with Zip Closure | Wardrobe Bag for Sarees, Quilts & Blankets | Moisture Proof Nylon Cover Bag (54x46x28 cm, Medium)",XHZU,0,seller_flex,2026-04-13
SB_Orange&Navy Blue_33Ltrs_PO4,B0G1YY2HCV,"EASY HOME 33 litre Under bed Storage Bags for Clothes | Cloth Storage Organizer with Zip Closure | Wardrobe Bag for Sarees, Quilts & Blankets | Moisture Proof Nylon Cover Bag (44x24x31 cm, Medium)",AMD2,3,amazon_fba,2026-04-13
SB_Orange&Navy Blue_33Ltrs_PO4,B0G1YY2HCV,"EASY HOME 33 litre Under bed Storage Bags for Clothes | Cloth Storage Organizer with Zip Closure | Wardrobe Bag for Sarees, Quilts & Blankets | Moisture Proof Nylon Cover Bag (44x24x31 cm, Medium)",BLR8,4,amazon_fba,2026-04-13
